psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29712: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29713: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29714: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29716: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29717: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29718: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29719: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29721: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29722: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29723: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29724: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29725: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29726: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29727: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29728: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29729: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29730: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29732: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29733: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29734: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29735: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29736: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29737: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29738: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29739: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29740: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29741: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29742: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29743: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29744: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29745: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29746: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29747: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29748: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29749: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29750: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29751: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29753: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29754: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29755: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29756: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29757: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29758: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29759: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29760: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29761: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29762: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29763: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29764: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29765: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29766: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29767: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29768: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29769: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29770: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29771: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29772: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29773: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29774: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29775: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29776: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29777: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29778: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29779: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29780: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29781: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29782: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29783: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29784: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29785: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29786: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29787: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29788: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29789: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29790: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29791: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29792: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29793: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29794: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29795: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29796: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29797: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29798: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29799: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29800: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29801: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29802: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29803: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29804: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29805: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29806: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29807: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29808: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29809: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29810: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29811: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29812: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29813: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29814: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29815: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29816: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29817: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29818: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29819: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29820: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29821: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29822: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29823: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29824: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29825: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29826: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29827: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29828: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29830: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29831: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29832: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29833: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29834: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29835: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29836: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29837: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29838: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29839: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29840: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29842: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29843: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29844: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29845: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29846: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29847: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29848: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29849: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29850: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29851: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29852: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29853: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29854: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29855: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29856: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29857: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29858: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29859: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29860: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29861: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29862: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29863: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29864: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29865: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29866: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29867: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29868: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29869: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29870: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29871: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29872: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29873: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29874: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29875: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29876: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29877: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29879: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29880: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29881: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29882: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29883: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29884: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29885: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29886: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29887: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29888: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29892: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29893: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29894: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29896: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29897: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29899: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29900: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29901: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29902: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29903: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29904: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29905: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29907: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29908: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29909: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29910: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29911: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29913: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29914: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29915: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29916: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29917: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29918: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29919: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29920: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29921: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29922: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29923: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29924: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29925: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29926: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29927: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29928: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29929: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29930: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29931: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29932: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29933: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29936: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29937: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29940: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29941: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29942: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29943: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29944: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29945: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29946: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29947: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29948: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29949: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29950: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29951: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29952: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29954: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29956: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29958: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29960: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29961: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29962: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29963: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29964: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29965: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29966: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29967: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29968: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29969: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29970: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29971: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29973: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29974: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29975: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29977: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29978: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29979: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29980: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29981: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29982: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29983: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29984: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29985: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29986: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29987: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29988: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29989: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29990: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29991: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29992: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29993: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29994: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29995: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29996: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29997: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29998: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:29999: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30000: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30001: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30002: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30003: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30004: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30005: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30006: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30007: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30008: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30009: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30010: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30011: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30012: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30015: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30018: error: invalid command \N
psql:developer_handoff_fc_estimate_builder/database/fc_handover_phase1_clean.sql:30019: error: invalid command \N
